id,name,neighbourhood_group_cleansed,neighbourhood_cleansed,room_type,price_num,availability_365,reviews_per_month,number_of_reviews,ghost_prob
1425740401166786300,luxury 1 bedroom furnished,Brooklyn,East Flatbush,Entire home/apt,75,97,0.26,1,0.26744159561961944
1483508921133814800,Beautiful Convenient Uptown Retreat,Manhattan,Harlem,Entire home/apt,117,267,0.91,1,0.26725412698159207
35788093,Comfy Bedroom with Clothes Washer Near Subway,Brooklyn,Sheepshead Bay,Private room,67,90,0.02,1,0.26712417586808124
1273895402587027500,Sexy 1 Bedroom Apt. in Chelsea,Manhattan,Chelsea,Entire home/apt,221,345,0.09,1,0.26701664737030756
824818738378350100,Studio in Times Sq Heart of NYC,Manhattan,Hell's Kitchen,Entire home/apt,107,101,0.04,1,0.2668842494785275
1434768388830037800,Cozy Room in Cypress hills,Brooklyn,Cypress Hills,Private room,37,318,0.25,1,0.2666897815358785
1341255875787745300,New Renovated UWS Private Bath Studio Elevator 52A,Manhattan,Upper West Side,Entire home/apt,90,97,1,1,0.2665610888415171
1066323006884877800,Modern room near everything.,Queens,Jamaica,Private room,80,179,0.24,1,0.26606803278235397
555253571958535940,Stylish West Village 1BR,Manhattan,West Village,Entire home/apt,251,342,0.03,1,0.2659905512326864
1367432150326817300,*New* Central and Chic Private Room/Bath with Gym!,Brooklyn,Clinton Hill,Private room,95,339,1,1,0.26591241096271157
1139975290224842500,Large and private near trains,Brooklyn,East New York,Private room,39,336,0.27,1,0.2658256036628843
1192777768092031e3,Master bedroom in Queens,Queens,Richmond Hill,Private room,66,269,0.07,1,0.2657908823438098
1137840200145948200,Splendid studio in Turtle Bay,Manhattan,Midtown,Entire home/apt,162,243,0.08,1,0.26578379892723436
42041277,Fully Furnished 1Bed/1Bath with tons of amenities,Queens,Long Island City,Entire home/apt,200,269,0.01,1,0.26565904357971176
1446551165037535700,Bushwick Bedroom #3,Brooklyn,Bushwick,Private room,266,180,1.5,2,0.2655542150879559
909324042216967700,Modern Apartment in East Village,Manhattan,East Village,Entire home/apt,185,250,0.04,1,0.2655531814526672
679558822608911700,"Blueground | UWS, w/d, nr Lincoln Center",Manhattan,Upper West Side,Entire home/apt,416,364,0.12,2,0.26511528021928193
46720587,"Blueground | Chelsea, gym, nr Penn Station, MSG",Manhattan,Chelsea,Entire home/apt,421,155,0.06,2,0.2650955695395076
1454668412623839200,Bienvenidos Cocina  Wifi  Baño TV  Aire Sofá  Sala,Manhattan,Upper East Side,Entire home/apt,180,180,1,1,0.26507235665042955
34206567,giant bright loft on the lower east side,Manhattan,Lower East Side,Entire home/apt,199,358,0.02,1,0.2650221486379097
821034110666009e3,Charming Lower East Side Gem,Manhattan,Lower East Side,Entire home/apt,199,364,0.04,1,0.2650221486379097
1087757731838889600,Big Room with Private Entrance,Manhattan,Flatiron District,Private room,90,356,0.08,1,0.2650220976752616
903025741591233200,central park location location 96st upper east,Manhattan,East Harlem,Entire home/apt,116,352,0.1,1,0.2650195148912504
947225543055638900,"Stylish, modern and comfy 1 Bdrm",Manhattan,Midtown,Entire home/apt,251,57,0.04,1,0.264919083086265
1327032534577083100,Spacious Top-Floor Private Room,Brooklyn,Flatlands,Private room,56,273,0.19,1,0.26479671643416797
1432656382358388700,Modern apartment in Harlem,Manhattan,Harlem,Entire home/apt,108,329,1,1,0.26473456548794
1384248659352056800,Bliss House • Fifth Ave • Grace Patio 2-Bed • No6B,Manhattan,Upper East Side,Entire home/apt,689,185,0.8,2,0.264732673312692
827670335196395900,Linden Place II by Rove Travel | Designer 3BR Apt,Manhattan,Upper East Side,Entire home/apt,616,300,0.06,2,0.2647287576739577
866110317260988900,The Brooklyn Townhome I 9 BD 4 BA | Free Parking,Brooklyn,East New York,Entire home/apt,1013,333,0.12,3,0.26461703424835326
730620209721699100,Cozy newly renovated studio in NYC Upper East!,Manhattan,Upper East Side,Entire home/apt,162,337,0.04,1,0.26452997608925316
739758265100844200,75-3B 3BR Luxury duplex W/D Elevator,Manhattan,Upper East Side,Entire home/apt,477,345,0.39,2,0.2644653433647019
46480002,"Blueground | Sutton Pl, gym, pool, nr Rockefeller",Manhattan,Midtown,Entire home/apt,411,324,0.04,2,0.2644646772644382
1481511759136162600,"Peaceful and sunny 1bed, 1 bath",Brooklyn,Prospect Heights,Entire home/apt,140,62,1,1,0.2644518099069739
1287234932645522200,East Village 4 bedroom,Manhattan,East Village,Entire home/apt,270,314,0.31,2,0.26445136068118663
1131783454418117600,"Quiet, Spacious Studio with sleeping loft",Manhattan,Kips Bay,Entire home/apt,202,121,0.07,1,0.264378642012606
763123027753258600,East River Gem Studio,Manhattan,Midtown,Entire home/apt,190,270,0.16,1,0.2643596381789523
40047091,"Blueground | Midtown, pool, gym, roof, nr subway",Manhattan,Theater District,Entire home/apt,427,275,0.07,2,0.26427931666364074
1483376230804940800,Chic Bed-Stuy Stay + Amenities,Brooklyn,Bedford-Stuyvesant,Private room,67,318,0.88,1,0.26417634568590537
1443013424940483800,Luxury Oasis in Long Island City,Queens,Long Island City,Entire home/apt,190,363,0.47,1,0.2636889109403455
1224416899415264300,Cozy Room - Charming House Near Subway & Park,Queens,Woodhaven,Private room,42,351,0.08,1,0.2636369156268515
1360176432500757200,The Madison Avenue Studio 3,Manhattan,Murray Hill,Entire home/apt,132,315,0.3,1,0.2636049009763943
50307683,Comfy bedroom in apt share 20 mins to City!,Brooklyn,Bedford-Stuyvesant,Private room,45,32,0.02,1,0.2635229192139447
678314451867012700,Stylish and Spacious Home – Ideal for Adult Family,Brooklyn,Bedford-Stuyvesant,Entire home/apt,600,120,0.05,2,0.26349910008332117
976213593216792400,Midtown 45 Hotel Room King Bed,Manhattan,Midtown,Entire home/apt,198,68,0.04,1,0.26349141681135346
9.7190711194031194e+17,Private Room in a 2 Bedrooms Loft Downtown,Manhattan,Financial District,Private room,150,364,0.06,1,0.2634011453781218
1493075459761367600,Stylish Brooklyn Gem | Natural Light & Comfort,Brooklyn,Bedford-Stuyvesant,Private room,66,242,1,1,0.2632556999127692
50586925,Easy access to Manhattan : Nice Condition room,Queens,Jackson Heights,Private room,25,60,0.02,1,0.26322395181605684
1416622487037368600,Private Top Floor Apt in Morningside,Manhattan,Harlem,Entire home/apt,101,294,0.24,1,0.2629845602190771
940756653452768400,Deconstructed Loft in Greenpoint,Brooklyn,Greenpoint,Entire home/apt,169,364,0.08,1,0.26298336841177955
740441221336131100,Retreat to the deck of this sustainable getaway,Queens,Edgemere,Private room,81,365,0.03,1,0.2629640045686035
7.8656144285357606e+17,St.Johns Home 4 Medical Professional-Fasciculation,Queens,Far Rockaway,Private room,56,93,0.03,1,0.26288885493976805
778988559577357800,Brand New Greenpoint Gem with Lofted Ceilings,Brooklyn,Greenpoint,Entire home/apt,190,168,0.6,1,0.2628717771779617
693291705293690100,Lovely Private bedroom,Brooklyn,Bushwick,Private room,43,336,0.04,1,0.2627672289531297
1202954717657524700,Garden Studio close to Public Transportation,Brooklyn,Canarsie,Entire home/apt,89,178,0.07,1,0.2626762522047111
1419106542385101e3,Comfort room-40 min-Manhattan NY,Queens,Howard Beach,Private room,50,345,0.24,1,0.2625683642042104
1443702761828456700,*Urban Oasis in Eclectic Astoria 5 minutes to LGA*,Queens,Astoria,Entire home/apt,97,276,0.41,1,0.2624843956712332
145730953873595e4,#1B-Cozy & Comfy stay at Fulton st-Brooklyn,Brooklyn,Bedford-Stuyvesant,Private room,43,171,0.37,1,0.26241676007416137
1460435203283288300,Room w/ Private Bathroom,Queens,Jamaica Estates,Private room,50,327,1,1,0.26240727400250563
1012933371188448100,Luxury 1 Bedroom Brooklyn Apt,Brooklyn,Downtown Brooklyn,Entire home/apt,140,90,0.06,1,0.26230521773307097
1326392273055050200,Cozy 1 bedroom apartment,Queens,Springfield Gardens,Entire home/apt,108,364,0.2,1,0.26226909464949155
1.4725094749394079e+18,Stylist 1BR: Rooftop Doorman Gym,Manhattan,Chelsea,Entire home/apt,219,179,0.57,1,0.2622164282358984
4862917,Gorgeous Modern 4BR 2.5 BA Triplex Townhouse,Brooklyn,Prospect Heights,Entire home/apt,878,336,0.13,2,0.26215541857829194
47551613,Large room apartment renovated in 2019,Manhattan,Inwood,Private room,35,60,0.04,2,0.262134032519576
1208968104313361700,"Stylish, Bright Private Room NYC",Manhattan,East Harlem,Private room,70,209,0.12,1,0.26211275383622046
1135551312105589900,Charming Midtown Studio 3-B,Manhattan,Midtown,Entire home/apt,149,269,0.19,1,0.262077196924894
53516350,Nice Comfy 2 BDR apt~24/7 Doorman ~ Prime Midtown,Manhattan,Midtown,Entire home/apt,185,150,0.02,1,0.2620575386666132
1242992636408069600,Apartamento tipo estudio Astoria,Queens,Astoria,Entire home/apt,106,201,0.11,1,0.26195681609212235
43174844,Comfy Park Slope Private Room,Brooklyn,Gowanus,Private room,51,185,0.02,1,0.2618968400615729
1345718873103632400,Brand New! Parking! Laundry! Beautiful Living!,Queens,Flushing,Entire home/apt,86,100,0.91,1,0.26187580829331625
1032596208836249100,73-201 New 1BR/1Bth UWS Doorman Gym,Manhattan,Upper West Side,Entire home/apt,244,155,0.12,2,0.26187375762061793
788070664074856700,"St. Johns Home 4 Medical Professionals - “Miotic""",Queens,Far Rockaway,Private room,55,219,0.05,1,0.2617936435746369
964125398757840900,Brooklyn Charm on Herkimer,Brooklyn,Bedford-Stuyvesant,Private room,56,365,0.07,1,0.26177237344309356
1319022934984304400,Close to Williamsburg + Free Breakfast. Gym. Wi-Fi,Brooklyn,Bedford-Stuyvesant,Private room,333,282,2,2,0.26175170366367173
670401205229303200,Private Room in a Renovated Modern Apartment!,Staten Island,West Brighton,Private room,75,365,0.05,2,0.26172970482834157
1335169829952500200,Spacious Cambria Apartment,Queens,Cambria Heights,Entire home/apt,100,364,0.48,1,0.26159036120193974
1208976031067033e3,Bright and Trendy NYC Room,Manhattan,East Harlem,Private room,70,209,0.08,1,0.2615064578840338
1248058698381298e3,Queen’s Nest,Queens,Richmond Hill,Entire home/apt,102,365,1,1,0.2614885810351489
49081276,Beautiful LARGE Corporate Apt~Doorman 24/7~Laundry,Manhattan,Midtown,Entire home/apt,210,146,0.02,1,0.2611702426844744
1318510556447793e3,2nd floor Room # 3,Brooklyn,East New York,Private room,42,305,0.19,1,0.26103974529869334
1000734250823805700,Kasa Lantern LES | Penthouse w/ Kitchen & Balcony,Manhattan,Lower East Side,Entire home/apt,1023,175,0.13,2,0.26101911109690207
1411088697409656800,Charming 1bd in West Village,Manhattan,West Village,Entire home/apt,268,52,0.31,1,0.26101420699912703
708072093129700900,Private Mastersuite in Luxury Bldg Hells Kitchen,Manhattan,Hell's Kitchen,Private room,129,329,0.16,1,0.2609187804277923
1037088700497416700,Newly Furnished 3BR Prime Upper east,Manhattan,Upper East Side,Entire home/apt,293,314,0.13,2,0.2607144524948658
1358860953954040800,56 clearview gray,Queens,Bayside,Entire home/apt,115,109,0.32,1,0.2606855384562145
42879079,Amazing Room minutes away from Time Square!,Manhattan,Upper West Side,Private room,600,188,0.04,2,0.2605235505314017
1.4257586806294879e+18,3BR near Soho and subways,Manhattan,Chinatown,Entire home/apt,170,302,0.47,1,0.2604656465118839
1381535044368210200,Luxury Midtown Gem–Family Comfort by Central Park,Manhattan,Midtown,Entire home/apt,233,365,0.91,1,0.2603748366824229
1263864982013283e3,Cozy 1BR Apt near Central Park,Manhattan,East Harlem,Entire home/apt,97,210,0.09,1,0.26011529097889424
929084397482773600,138 Bowery  Spacious 1 Bedroom,Manhattan,Little Italy,Entire home/apt,206,233,0.15,2,0.2599473296463488
1218692786582615800,Medical Professionals only,Brooklyn,Sunset Park,Private room,44,239,0.09,1,0.25992947484749407
830527470253057800,#1 Spacious Beautiful Room in Art Gallery Airbnb,Queens,Woodhaven,Private room,55,359,0.12,1,0.25982553041738465
1071149719956633300,Bright Brooklyn Studio Near Subway,Brooklyn,Sheepshead Bay,Entire home/apt,77,363,1,1,0.2597956744994071
1242953196053247e3,Mid Manhattan luxury Apt,Manhattan,Hell's Kitchen,Entire home/apt,148,314,0.94,1,0.2597371823124945
1293618881653216300,Comfy Midtown bedroom,Manhattan,Hell's Kitchen,Private room,100,316,0.11,1,0.2597270967932806
968278843988039200,Astoria 2 Bedroom Oasis,Queens,Ditmars Steinway,Entire home/apt,120,269,0.04,1,0.2596217858579282
1301525839130690800,Large and sunny room,Brooklyn,Flatbush,Private room,52,179,0.91,1,0.25939214276492784
1405812221320597500,Modern Hells Kitchen Apartment,Manhattan,Hell's Kitchen,Entire home/apt,180,109,0.38,1,0.25927118564812124
46544231,Luxury 3 Bedrooms 2.5 Baths off Lexington Ave UES,Manhattan,Upper East Side,Entire home/apt,463,350,0.04,2,0.2591788843370982
908911613377383700,Private Modern 1BR near JFK/LGA: Cozy Retreat,Queens,Jamaica,Entire home/apt,105,180,0.14,1,0.25906089810465266
47729102,75-4B  Duplex 3BR Brand new W/D Prime UES,Manhattan,Upper East Side,Entire home/apt,436,326,0.04,2,0.25896743550055695
1297337240229428e3,West Village 1BR Gem | Historic Brownstone | WiFi,Manhattan,West Village,Entire home/apt,200,316,0.47,1,0.258873865340762
46474689,Make a Splash! Chic Studio in Former NYC Pool Club,Manhattan,Upper East Side,Entire home/apt,149,263,0.06,1,0.25885428262296334
447766,"Great 1 BR Apt in Kips Bay, NY",Manhattan,Kips Bay,Private room,100,305,0.01,1,0.2588009852760869
951553196276318600,Perfect  2 bdr apt comfortable  MIN TO UBS,Queens,Queens Village,Entire home/apt,117,181,0.07,2,0.2587741249998271
968146040275203700,Luxury Suite w/ Hotel Amenities,Brooklyn,Cypress Hills,Entire home/apt,150,349,0.08,2,0.2586596461121636
750728051948450200,"Best Terrace in NY: Fire Pit, Grill, Private Bath",Brooklyn,Williamsburg,Entire home/apt,110,209,0.04,1,0.2583204484657574
1460976147120565200,NYC Exclusive Room 4,Manhattan,Chinatown,Private room,52,245,0.38,1,0.2582435590276131
1509357723161148e3,2nd Floor Deluxe private Room# D3,Brooklyn,Flatlands,Private room,44,273,1,1,0.2574021461603245
1054528883890923300,Brooklyn’s Finest XS,Brooklyn,Canarsie,Private room,40,210,0.05,1,0.2572844596583673
1369060646548987e3,Chic DUMBO Retreat: Modern Charm,Brooklyn,Downtown Brooklyn,Entire home/apt,161,317,0.47,1,0.2572216381332249
1096497378189892400,Cute Room Upper Manhattan,Manhattan,East Harlem,Private room,63,265,0.57,2,0.2571955562018919
1416766030854683600,A Cozy bedroom/ near Korean town in flushing,Queens,Flushing,Private room,44,179,1,1,0.2571776507862981
834870310815434e3,The Perfect Manhattan Home,Manhattan,Harlem,Entire home/apt,99,87,0.03,1,0.25704850244968447
513343,"Cozy, Hella Sunny, and Convenient!",Brooklyn,Prospect Heights,Entire home/apt,100,275,0.01,1,0.2570174739644156
46542773,Sleek Studio Apartment on Upper East Side,Manhattan,Upper East Side,Entire home/apt,223,355,0.04,2,0.25685078677258816
1191302235718818800,Private room in Astoria,Queens,Astoria,Private room,60,93,0.09,1,0.256816697741773
1394250730093161700,Modest Private Room #232 A,Manhattan,Chelsea,Private room,63,158,1,1,0.2567929811051068
46901954,Bushwick Room by Irving Square Park - 2 Bath #131,Brooklyn,Bushwick,Private room,44,365,0.04,2,0.25665495251216947
1414605304400555e3,Large Renovated Apt with Washer Dryer in Fidi!,Manhattan,Financial District,Entire home/apt,200,181,1,1,0.25661412167416486
1081752668837474800,Live/Work on top of a SPA,Queens,Astoria,Private room,120,365,0.11,2,0.2566128939073811
1221075409723204600,New Private Room near Manhattan,Queens,Ditmars Steinway,Private room,47,323,0.33,1,0.25624690488616864
1345010567008637400,"Tiny Shared Bath, Private Studio Times Square #307",Manhattan,Hell's Kitchen,Entire home/apt,65,294,0.28,1,0.2560991530336734
1205761267577581e3,Terrific views across the park,Manhattan,Upper West Side,Private room,120,218,0.1,1,0.25605337808983225
53606452,Quad room with private bath-706,Manhattan,Midtown,Private room,110,58,0.03,1,0.255964873482166
1207253678620673e3,Stylish Wall Street Apt | Luxury + Amenities,Manhattan,Financial District,Private room,200,165,0.13,1,0.25595353335014553
1187723295314942500,AKA Times Square-Junior Two Bedroom Platinum Suite,Manhattan,Theater District,Private room,746,303,0.14,2,0.2559149705317668
49378714,Luxurious fully furnished 2 Bedrooms in Wall St,Manhattan,Financial District,Entire home/apt,202,216,0.17,1,0.2555091073001047
899352196807253600,Beautiful Large Modern Studio In West Chelsea,Manhattan,Chelsea,Entire home/apt,196,100,0.04,1,0.2555027962286768
925309296990217200,Artsy Bedroom in Brooklyn,Brooklyn,Fort Greene,Private room,64,364,0.07,1,0.25538625908092777
1401450836992453400,Warm Quite room E williamsburg,Brooklyn,Williamsburg,Private room,60,349,0.63,1,0.25537537386561304
30394071,"Blueground | Tribeca, great views & indoor pool",Manhattan,Tribeca,Entire home/apt,649,29,0.03,2,0.2553250558304181
644176324966821800,Bright&Cozy railroad apt in the vibrant Ridgewood,Queens,Ridgewood,Entire home/apt,77,56,0.08,1,0.25527435341285093
47920050,"Luxury building, gym, laundry, rooftop 5FL #168",Brooklyn,Bushwick,Private room,77,365,0.04,2,0.255004630890119
1033594152124762900,Studio Apartment in Lower East Side (Murphy Bed),Manhattan,Lower East Side,Entire home/apt,170,66,0.08,1,0.2549326250549623
1502571480276855e3,"Quiet Backyard-Facing Room | A/C, Desk & Shelves",Brooklyn,Bedford-Stuyvesant,Private room,39,365,1,1,0.2548892714205014
1392076345462819600,Cozy Male Shared Room in Williamsburg,Brooklyn,Williamsburg,Shared room,40,365,0.22,1,0.25473002136438455
42404665,"Blueground | Sutton Place, gym, pool, nr park",Manhattan,Midtown,Entire home/apt,418,186,0.04,2,0.2546646814067501
131850732570518e4,2nd floor Room # 2,Brooklyn,East New York,Private room,42,356,0.12,1,0.25461962286399165
1007442859572150400,Room in Whitestone,Queens,Flushing,Private room,60,305,0.07,1,0.2545335723713529
925307278101325700,Lovely Bedroom in Brooklyn,Brooklyn,Fort Greene,Private room,63,364,0.34,1,0.2544472215519766
54050549,Private Room Near G Line & Transmitter Park NYC,Brooklyn,Greenpoint,Private room,73,363,0.08,1,0.25425914237824965
47307584,Private Bedroom in Greenpoint | PRIVATE BATHROOM,Brooklyn,Greenpoint,Private room,78,363,0.19,1,0.2542388350852314
984127388387318400,Heart of East Williamsburg!,Brooklyn,Williamsburg,Private room,75,89,0.16,1,0.2538438950046992
1258209939848337400,Clean & Cozy BR w/ PVT Half BTH - King Suite,Queens,Far Rockaway,Private room,70,344,0.31,1,0.25372099258960396
1371355486158884900,Charming Twin Bed,Manhattan,Harlem,Shared room,38,317,0.18,1,0.25366802974178004
